kindje,3631,baby,,kindje 3631,,,,,
fruit,3628,fruit,,fruit 3628,,,,,
bevroren,3626,frozen,,bevroren 3626,,,,,
erbuiten,3625,go out,,erbuiten 3625,,,,,
sloot,3625,ditch,,sloot 3625,,,,,
steelt,3622,steal,,steelt 3622,,,,,
berlijn,3622,Berlin,,berlijn 3622,,,,,
grappen,3619,joke,,grappen 3619,,,,,
vloot,3616,fleet,,vloot 3616,,,,,
uiterlijk,3615,appearance,,uiterlijk 3615,,,,,
verhuisd,3612,moved,,verhuisd 3612,,,,,
spanje,3608,Spain,,spanje 3608,,,,,
carla,3606,carla,,carla 3606,,,,,
norman,3606,NORMAN,,norman 3606,,,,,
doof,3605,deaf,,doof 3605,,,,,
alexander,3604,Alexander,,alexander 3604,,,,,
mitchell,3604,Mitchell,,mitchell 3604,,,,,
terugbrengen,3602,return,,terugbrengen 3602,,,,,
schamen,3601,shame,,schamen 3601,,,,,
machtige,3601,mighty,,machtige 3601,,,,,
all,3600,all,,all 3600,,,,,
tempel,3599,Temple,,tempel 3599,,,,,
walt,3598,walt,,walt 3598,,,,,
volwassenen,3597,adults,,volwassenen 3597,,,,,
holly,3596,holly,,holly 3596,,,,,
wetenschapper,3594,scientist,,wetenschapper 3594,,,,,
weduwe,3593,widow,,weduwe 3593,,,,,
kanaal,3593,channel,,kanaal 3593,,,,,
gemeld,3589,reported,,gemeld 3589,,,,,
watje,3588,wimp,,watje 3588,,,,,
dient,3587,serve,,dient 3587,,,,,
speech,3587,speech,,speech 3587,,,,,
goedendag,3583,good day,,goedendag 3583,,,,,
versterking,3581,strengthening,,versterking 3581,,,,,
voorraad,3581,stock,,voorraad 3581,,,,,
legaal,3581,legally,,legaal 3581,,,,,
bevat,3580,contains,,bevat 3580,,,,,
dollars,3579,dollars,,dollars 3579,,,,,
korporaal,3579,corporal,,korporaal 3579,,,,,
overwegen,3578,to consider,,overwegen 3578,,,,,
vee,3578,cattle,,vee 3578,,,,,
metro,3577,subway,,metro 3577,,,,,
afhankelijk,3576,dependent,,afhankelijk 3576,,,,,
weigerde,3576,refuse,,weigerde 3576,,,,,
ricky,3575,ricky,,ricky 3575,,,,,
speler,3572,player,,speler 3572,,,,,
gereedschap,3572,tools,,gereedschap 3572,,,,,
mcgee,3571,McGee,,mcgee 3571,,,,,
misbruik,3567,abuse,,misbruik 3567,,,,,
besproken,3566,discussed,,besproken 3566,,,,,
aflevering,3562,episode,,aflevering 3562,,,,,
chip,3561,chip,,chip 3561,,,,,
barbara,3560,barbara,,barbara 3560,,,,,
anthony,3560,anthony,,anthony 3560,,,,,
mobieltje,3558,cell phone,,mobieltje 3558,,,,,
santa,3557,Santa,,santa 3557,,,,,
japanse,3556,Japanese,,japanse 3556,,,,,
reclame,3554,commercial break,,reclame 3554,,,,,
combinatie,3553,combination,,combinatie 3553,,,,,
behouden,3550,preserve,,behouden 3550,,,,,
durven,3550,to dare,,durven 3550,,,,,
gebouwen,3549,buildings,,gebouwen 3549,,,,,
goedmaken,3549,make up,,goedmaken 3549,,,,,
philip,3548,philip,,philip 3548,,,,,
verkrachting,3545,rape,,verkrachting 3545,,,,,
jersey,3544,Jersey,,jersey 3544,,,,,
pure,3542,pure,,pure 3542,,,,,
weggelopen,3540,walked away,,weggelopen 3540,,,,,
opgeblazen,3540,blown up,,opgeblazen 3540,,,,,
getraind,3539,trained,,getraind 3539,,,,,
illegale,3533,illegal,,illegale 3533,,,,,
website,3533,website,,website 3533,,,,,
firma,3533,firm,,firma 3533,,,,,
bloeden,3532,bleed,,bloeden 3532,,,,,
schop,3532,shovel,,schop 3532,,,,,
wiskunde,3531,math,,wiskunde 3531,,,,,
originele,3531,original,,originele 3531,,,,,
ann,3531,Annator,,ann 3531,,,,,
verwondingen,3530,injuries,,verwondingen 3530,,,,,
nest,3529,nest,,nest 3529,,,,,
kostuum,3523,costume,,kostuum 3523,,,,,
hoofdinspecteur,3522,chief inspector,,hoofdinspecteur 3522,,,,,
meg,3522,meg,,meg 3522,,,,,
standaard,3521,default,,standaard 3521,,,,,
zochten,3520,sought,,zochten 3520,,,,,
stok,3517,stick,,stok 3517,,,,,
blaas,3517,bladder,,blaas 3517,,,,,
gloria,3517,gloria,,gloria 3517,,,,,
batman,3516,batman,,batman 3516,,,,,
weigert,3515,refuse,,weigert 3515,,,,,
time,3514,time,,time 3514,,,,,
afspreken,3513,arrange,,afspreken 3513,,,,,
hoofdkwartier,3511,headquarters,,hoofdkwartier 3511,,,,,
heroïne,3511,heroin,,heroïne 3511,,,,,
gus,3511,gus,,gus 3511,,,,,
bossen,3511,forests,,bossen 3511,,,,,
julian,3509,Julian,,julian 3509,,,,,
verzeker,3509,insure,,verzeker 3509,,,,,
rex,3509,rex,,rex 3509,,,,,
zenuwen,3508,nerves,,zenuwen 3508,,,,,
vermoeden,3508,suspect,,vermoeden 3508,,,,,
noah,3508,Noah,,noah 3508,,,,,
jonathan,3506,Jonathan,,jonathan 3506,,,,,
hoofdstuk,3506,chapter,,hoofdstuk 3506,,,,,
symptomen,3506,symptoms,,symptomen 3506,,,,,
samantha,3506,Samantha,,samantha 3506,,,,,
plekje,3505,spot,,plekje 3505,,,,,
bemoeien,3505,to interfere,,bemoeien 3505,,,,,
kern,3505,core,,kern 3505,,,,,
b.,3504,b.,,b. 3504,,,,,
behandelt,3503,handle,,behandelt 3503,,,,,
bagage,3501,luggage,,bagage 3501,,,,,
gehele,3500,whole,,gehele 3500,,,,,
bay,3499,bay,,bay 3499,,,,,
castle,3498,Castle,,castle 3498,,,,,
voorgesteld,3496,suggested,,voorgesteld 3496,,,,,
jasje,3496,jacket,,jasje 3496,,,,,
begrip,3495,understanding,,begrip 3495,,,,,
sowieso,3493,anyway,,sowieso 3493,,,,,
braaf,3491,Well behaved,,braaf 3491,,,,,
opsluiten,3491,lock up,,opsluiten 3491,,,,,
gij,3490,ye,,gij 3490,,,,,
misverstand,3490,misunderstanding,,misverstand 3490,,,,,
damon,3487,Damon,,damon 3487,,,,,
laarzen,3486,boots,,laarzen 3486,,,,,
dutch,3486,dutch,,dutch 3486,,,,,
uitgevoerd,3486,executed,,uitgevoerd 3486,,,,,
borg,3483,deposit,,borg 3483,,,,,
doodsoorzaak,3483,cause of death,,doodsoorzaak 3483,,,,,
football,3482,football,,football 3482,,,,,
bevrijd,3482,freed,,bevrijd 3482,,,,,
gewoonte,3482,habit,,gewoonte 3482,,,,,
nederlandse,3481,Dutch,,nederlandse 3481,,,,,
cirkel,3481,circle,,cirkel 3481,,,,,
moordwapen,3480,murder weapon,,moordwapen 3480,,,,,
telefoons,3480,Phones,,telefoons 3480,,,,,
boeren,3479,farmers,,boeren 3479,,,,,
gerucht,3477,rumor,,gerucht 3477,,,,,
bijten,3476,to bite,,bijten 3476,,,,,
stone,3475,stone,,stone 3475,,,,,
explosieven,3474,explosives,,explosieven 3474,,,,,
motoren,3473,engines,,motoren 3473,,,,,
heather,3473,heather,,heather 3473,,,,,
miranda,3472,Miranda,,miranda 3472,,,,,
opzetten,3470,Setting up,,opzetten 3470,,,,,
trekker,3469,tractor,,trekker 3469,,,,,
vermoed,3469,suspected,,vermoed 3469,,,,,
von,3469,von,,von 3469,,,,,
internationale,3467,International,,internationale 3467,,,,,
lesje,3466,lesson,,lesje 3466,,,,,
blue,3465,blue,,blue 3465,,,,,
wegkomen,3463,getting away,,wegkomen 3463,,,,,
flikker,3462,flicker,,flikker 3462,,,,,
collins,3462,Collins,,collins 3462,,,,,
craig,3461,Craig,,craig 3461,,,,,
lager,3460,lower,,lager 3460,,,,,
schoppen,3459,kick,,schoppen 3459,,,,,
fans,3457,fans,,fans 3457,,,,,
opereren,3456,to operate,,opereren 3456,,,,,
borrel,3455,a drink,,borrel 3455,,,,,
noemden,3455,call,,noemden 3455,,,,,
vanessa,3453,Vanessa,,vanessa 3453,,,,,
seth,3452,seth,,seth 3452,,,,,
kok,3451,cook,,kok 3451,,,,,
dozen,3451,Boxes,,dozen 3451,,,,,
hoeren,3450,whores,,hoeren 3450,,,,,
broodje,3450,sandwich,,broodje 3450,,,,,
zingt,3450,sing,,zingt 3450,,,,,
dieper,3449,deeper,,dieper 3449,,,,,
halloween,3448,Halloween,,halloween 3448,,,,,
diego,3446,Diego,,diego 3446,,,,,
toestel,3444,device,,toestel 3444,,,,,
happy,3443,Happy,,happy 3443,,,,,
belangrijks,3443,important,,belangrijks 3443,,,,,
hogere,3440,senior,,hogere 3440,,,,,
stevig,3440,solid,,stevig 3440,,,,,
hoeveelheid,3439,amount of,,hoeveelheid 3439,,,,,
waaraan,3436,to which,,waaraan 3436,,,,,
hufter,3436,huffer,,hufter 3436,,,,,
ontworpen,3436,designed,,ontworpen 3436,,,,,
dankjewel,3435,thank you,,dankjewel 3435,,,,,
mamma,3435,mum,,mamma 3435,,,,,
rots,3433,rock,,rots 3433,,,,,
boer,3433,farmer,,boer 3433,,,,,
buurman,3432,neighbour,,buurman 3432,,,,,
bouw,3432,build,,bouw 3432,,,,,
versieren,3431,to decorate,,versieren 3431,,,,,
trevor,3431,trevor,,trevor 3431,,,,,
ontploffen,3429,explode,,ontploffen 3429,,,,,
ochtends,3429,morning,,ochtends 3429,,,,,
make-up,3427,makeup,,make-up 3427,,,,,
dumpen,3426,to dump,,dumpen 3426,,,,,
gisterenavond,3424,yesterday evening,,gisterenavond 3424,,,,,
gevuld,3423,stuffed,,gevuld 3423,,,,,
klacht,3422,complaint,,klacht 3422,,,,,
bestond,3418,existed,,bestond 3418,,,,,
dodelijke,3415,deadly,,dodelijke 3415,,,,,
strategie,3414,strategy,,strategie 3414,,,,,
volhouden,3414,to persevere,,volhouden 3414,,,,,
begaan,3413,to commit,,begaan 3413,,,,,
das,3413,tie,,das 3413,,,,,
informant,3412,informant,,informant 3412,,,,,
verwerken,3411,processing,,verwerken 3411,,,,,
trouwt,3411,marry,,trouwt 3411,,,,,
halt,3409,halt,,halt 3409,,,,,
auditie,3407,audition,,auditie 3407,,,,,
randy,3404,randy,,randy 3404,,,,,
lijdt,3399,suffer,,lijdt 3399,,,,,
canada,3399,Canada,,canada 3399,,,,,
draad,3397,wire,,draad 3397,,,,,
ertoe,3397,tooth,,ertoe 3397,,,,,
south,3393,South,,south 3393,,,,,
uitgeput,3392,exhausted,,uitgeput 3392,,,,,
pikken,3392,peck,,pikken 3392,,,,,
ellie,3392,ellie,,ellie 3392,,,,,
ruimen,3391,clear,,ruimen 3391,,,,,
inzet,3391,effort,,inzet 3391,,,,,
haren,3391,hair,,haren 3391,,,,,
slaaf,3383,slave,,slaaf 3383,,,,,
tara,3383,tara,,tara 3383,,,,,
schreeuw,3383,shout,,schreeuw 3383,,,,,
koninklijke,3382,royal,,koninklijke 3382,,,,,
lage,3382,low,,lage 3382,,,,,
liepen,3381,ran,,liepen 3381,,,,,
bewerkt,3380,edited,,bewerkt 3380,,,,,
concentreer,3376,concentrate,,concentreer 3376,,,,,
zaal,3375,room,,zaal 3375,,,,,
jarig,3375,birthday,,jarig 3375,,,,,
grapjes,3374,jokes,,grapjes 3374,,,,,
piano,3374,piano,,piano 3374,,,,,
finn,3374,FINN,,finn 3374,,,,,
ontwikkeld,3374,developed,,ontwikkeld 3374,,,,,
ronnie,3373,ronnie,,ronnie 3373,,,,,
l.a.,3372,la.,,l.a. 3372,,,,,
kou,3372,cold,,kou 3372,,,,,
vaardigheden,3372,skills,,vaardigheden 3372,,,,,
gestraft,3370,punished,,gestraft 3370,,,,,
omdraaien,3369,turn around,,omdraaien 3369,,,,,
besmet,3369,infected,,besmet 3369,,,,,
spoedig,3368,soon,,spoedig 3368,,,,,
beurs,3368,scholarship,,beurs 3368,,,,,
schietpartij,3368,shooting party,,schietpartij 3368,,,,,
opblazen,3367,to blow up,,opblazen 3367,,,,,
up,3367,up,,up 3367,,,,,
vergiftigd,3366,poisoned,,vergiftigd 3366,,,,,
leerling,3366,pupil,,leerling 3366,,,,,
algemeen,3364,general,,algemeen 3364,,,,,
zonen,3364,sons,,zonen 3364,,,,,
ongemakkelijk,3362,uncomfortable,,ongemakkelijk 3362,,,,,
indien,3361,if,,indien 3361,,,,,
prooi,3361,prey,,prooi 3361,,,,,
bevindt,3359,stained,,bevindt 3359,,,,,
aankomt,3359,arrival,,aankomt 3359,,,,,
uitgang,3358,Exit,,uitgang 3358,,,,,
jongedame,3356,young lady,,jongedame 3356,,,,,
goedkope,3356,cheap,,goedkope 3356,,,,,
bewaking,3353,surveillance,,bewaking 3353,,,,,
franklin,3352,Franklin,,franklin 3352,,,,,
by,3350,by,,by 3350,,,,,
huil,3347,cry,,huil 3347,,,,,
kurt,3347,kurt,,kurt 3347,,,,,
lauren,3346,Lauren,,lauren 3346,,,,,
barney,3346,barney,,barney 3346,,,,,
klimmen,3345,to climb,,klimmen 3345,,,,,
Kasım,3344,Kasım,,Kasım 3344,,,,,
uitkomt,3343,outcoming,,uitkomt 3343,,,,,
spelers,3343,players,,spelers 3343,,,,,
bijt,3342,bite,,bijt 3342,,,,,
schreeuwde,3342,shouted,,schreeuwde 3342,,,,,
professionele,3342,professional,,professionele 3342,,,,,
bestanden,3341,files,,bestanden 3341,,,,,
joan,3338,Joan,,joan 3338,,,,,
voordeur,3338,front door,,voordeur 3338,,,,,
slaven,3336,slaves,,slaven 3336,,,,,
dana,3335,Dana,,dana 3335,,,,,
regelmatig,3335,regularly,,regelmatig 3335,,,,,
mysterieuze,3334,mysterious,,mysterieuze 3334,,,,,
doorgeven,3334,pass along,,doorgeven 3334,,,,,
modder,3334,mud,,modder 3334,,,,,
ned,3329,ned,,ned 3329,,,,,
kroon,3329,Crown,,kroon 3329,,,,,
maffia,3328,mafia,,maffia 3328,,,,,
functie,3328,function,,functie 3328,,,,,
verward,3328,confused,,verward 3328,,,,,
veranderingen,3328,changes,,veranderingen 3328,,,,,
sectie,3327,section,,sectie 3327,,,,,
vreugde,3327,joy,,vreugde 3327,,,,,
serieuze,3324,serious,,serieuze 3324,,,,,
nuchter,3323,sober,,nuchter 3323,,,,,
typisch,3322,typical,,typisch 3322,,,,,
rechtszaal,3321,courtroom,,rechtszaal 3321,,,,,
overdreven,3320,overdone,,overdreven 3320,,,,,
beu,3318,sick of,,beu 3318,,,,,
buitenaardse,3316,extraterrestrial,,buitenaardse 3316,,,,,
vergelijken,3315,to compare,,vergelijken 3315,,,,,
gabriel,3314,Gabriel,,gabriel 3314,,,,,
nagels,3313,nails,,nagels 3313,,,,,
neal,3313,NEAL,,neal 3313,,,,,
melissa,3312,melissa,,melissa 3312,,,,,
mel,3312,mel,,mel 3312,,,,,
louise,3312,louise,,louise 3312,,,,,
telefoonnummer,3311,phone number,,telefoonnummer 3311,,,,,
snij,3310,cut,,snij 3310,,,,,
rory,3309,rory,,rory 3309,,,,,
droomde,3309,dreamy,,droomde 3309,,,,,
zeep,3309,soap,,zeep 3309,,,,,
accent,3308,accent,,accent 3308,,,,,
gefaald,3308,failed,,gefaald 3308,,,,,
drieën,3307,three,,drieën 3307,,,,,
werknemers,3306,employees,,werknemers 3306,,,,,
krachtig,3305,powerful,,krachtig 3305,,,,,
cliënten,3304,clients,,cliënten 3304,,,,,
geneukt,3300,fucked,,geneukt 3300,,,,,
bronnen,3298,sources,,bronnen 3298,,,,,
zelden,3298,seldom,,zelden 3298,,,,,
falen,3297,to fail,,falen 3297,,,,,
congres,3297,Congress,,congres 3297,,,,,
verlof,3295,leave of absence,,verlof 3295,,,,,
stefan,3295,stefan,,stefan 3295,,,,,
secretaresse,3295,Secretary,,secretaresse 3295,,,,,
schouders,3294,shoulders,,schouders 3294,,,,,
that,3294,that,,that 3294,,,,,
christopher,3293,Christopher,,christopher 3293,,,,,
afleiding,3293,diversion,,afleiding 3293,,,,,
schakelen,3292,to change gear,,schakelen 3292,,,,,
gestoorde,3291,disturbed,,gestoorde 3291,,,,,
jungle,3290,jungle,,jungle 3290,,,,,
juwelen,3286,jewellery,,juwelen 3286,,,,,
felix,3286,felix,,felix 3286,,,,,
riem,3286,Belt,,riem 3286,,,,,
geleefd,3284,lived,,geleefd 3284,,,,,
oproepen,3282,to call to action,,oproepen 3282,,,,,
schoen,3282,shoe,,schoen 3282,,,,,
colin,3282,colin,,colin 3282,,,,,
opgevallen,3282,noticeable,,opgevallen 3282,,,,,
phoebe,3281,Phoebe,,phoebe 3281,,,,,
herhalen,3280,to repeat,,herhalen 3280,,,,,
relax,3280,relax,,relax 3280,,,,,
exact,3279,exactly,,exact 3279,,,,,
enge,3278,scary,,enge 3278,,,,,
caesar,3278,Caesar,,caesar 3278,,,,,
alison,3277,alison,,alison 3277,,,,,
avenue,3277,Avenue,,avenue 3277,,,,,
troost,3277,consolation,,troost 3277,,,,,
aangeklaagd,3276,accused,,aangeklaagd 3276,,,,,
shaw,3274,shaw,,shaw 3274,,,,,
verre,3273,distant,,verre 3273,,,,,
hakken,3268,Heels,,hakken 3268,,,,,
gewapende,3268,armed,,gewapende 3268,,,,,
oktober,3265,October,,oktober 3265,,,,,
uniek,3263,unique,,uniek 3263,,,,,
professioneel,3262,professional,,professioneel 3262,,,,,
recente,3261,recent,,recente 3261,,,,,
duw,3257,push,,duw 3257,,,,,
cocaïne,3257,cocaine,,cocaïne 3257,,,,,
opsporen,3256,track down,,opsporen 3256,,,,,
lek,3256,leak,,lek 3256,,,,,
ralph,3253,Ralph,,ralph 3253,,,,,
cellen,3252,cells,,cellen 3252,,,,,
teams,3251,teams,,teams 3251,,,,,
allemachtig,3251,good Lord,,allemachtig 3251,,,,,
kenden,3251,knitted,,kenden 3251,,,,,
voetbal,3250,football,,voetbal 3250,,,,,
achternaam,3250,last name,,achternaam 3250,,,,,
levenslang,3249,lifetime,,levenslang 3249,,,,,
defensie,3248,defence,,defensie 3248,,,,,
bond,3248,bond,,bond 3248,,,,,
turner,3248,gymnast,,turner 3248,,,,,
curtis,3248,curtis,,curtis 3248,,,,,
earl,3245,earl,,earl 3245,,,,,
afghanistan,3243,Afghanistan,,afghanistan 3243,,,,,
opent,3242,opens,,opent 3242,,,,,
parkeerplaats,3239,parking spot,,parkeerplaats 3239,,,,,
grazen,3238,graze,,grazen 3238,,,,,
ambassade,3238,embassy,,ambassade 3238,,,,,
verdragen,3236,treaties,,verdragen 3236,,,,,
simpson,3236,simpson,,simpson 3236,,,,,
bloem,3235,flower,,bloem 3235,,,,,
vrijwillig,3234,voluntarily,,vrijwillig 3234,,,,,
geobsedeerd,3233,obsessed,,geobsedeerd 3233,,,,,
pierce,3226,pierce,,pierce 3226,,,,,
pleegde,3226,commanded,,pleegde 3226,,,,,
bloedt,3225,bleed,,bloedt 3225,,,,,
lets,3224,lets,,lets 3224,,,,,
regelt,3224,arranges,,regelt 3224,,,,,
aanvaard,3224,accepted,,aanvaard 3224,,,,,
kalmeren,3222,to calm down,,kalmeren 3222,,,,,
hersteld,3222,restored,,hersteld 3222,,,,,
veronica,3221,veronica,,veronica 3221,,,,,
tijger,3221,Tiger,,tijger 3221,,,,,
monsieur,3220,monsieur,,monsieur 3220,,,,,
overeind,3220,solidify,,overeind 3220,,,,,
karl,3219,karl,,karl 3219,,,,,
klop,3218,knock,,klop 3218,,,,,
wenst,3218,wish,,wenst 3218,,,,,
brooke,3218,brooke,,brooke 3218,,,,,
stille,3217,silent,,stille 3217,,,,,
spaans,3213,Spanish,,spaans 3213,,,,,
terugkwam,3212,returned,,terugkwam 3212,,,,,
pet,3212,cap,,pet 3212,,,,,
bud,3212,bud,,bud 3212,,,,,
kleintje,3210,Shorty,,kleintje 3210,,,,,
kwartier,3210,quarter,,kwartier 3210,,,,,
amerikaans,3209,American,,amerikaans 3209,,,,,
rita,3206,rita,,rita 3206,,,,,
doorgaat,3204,go through,,doorgaat 3204,,,,,
verblijf,3204,stay,,verblijf 3204,,,,,
script,3202,script,,script 3202,,,,,
sandra,3201,Sandra,,sandra 3201,,,,,
chase,3201,chase,,chase 3201,,,,,
innemen,3200,to take,,innemen 3200,,,,,
tekort,3200,shortage,,tekort 3200,,,,,
ritje,3199,ride,,ritje 3199,,,,,
porno,3199,porn,,porno 3199,,,,,
vrouwtje,3199,female,,vrouwtje 3199,,,,,
tof,3198,cool,,tof 3198,,,,,
streng,3196,strict,,streng 3196,,,,,
grootmoeder,3196,grandmother,,grootmoeder 3196,,,,,
britten,3195,British,,britten 3195,,,,,
clown,3195,clown,,clown 3195,,,,,
loyaliteit,3193,loyalty,,loyaliteit 3193,,,,,
ln,3193,ln,,ln 3193,,,,,
zweet,3192,sweat,,zweet 3192,,,,,
cultuur,3192,culture,,cultuur 3192,,,,,
tiener,3191,teenager,,tiener 3191,,,,,
wijf,3189,bitch,,wijf 3189,,,,,
doorstaan,3189,to endure,,doorstaan 3189,,,,,
gina,3189,gina,,gina 3189,,,,,
tracy,3184,Tracy,,tracy 3184,,,,,
drijven,3182,float,,drijven 3182,,,,,
plots,3181,suddenly,,plots 3181,,,,,
verhouding,3181,ratio,,verhouding 3181,,,,,
geladen,3179,loaded,,geladen 3179,,,,,
totale,3179,total,,totale 3179,,,,,
fransen,3178,French,,fransen 3178,,,,,
respecteren,3177,to respect,,respecteren 3177,,,,,
doorzocht,3177,searched,,doorzocht 3177,,,,,
beledigd,3175,insulted,,beledigd 3175,,,,,
gebeten,3175,bitten,,gebeten 3175,,,,,
verstop,3175,hidden,,verstop 3175,,,,,
coördinaten,3174,coordinates,,coördinaten 3174,,,,,
complete,3173,complete,,complete 3173,,,,,
beleid,3172,policy,,beleid 3172,,,,,
detail,3172,detail,,detail 3172,,,,,
wallace,3171,Wallace,,wallace 3171,,,,,
apparatuur,3171,equipment,,apparatuur 3171,,,,,
achterhalen,3168,track down,,achterhalen 3168,,,,,
voortdurend,3168,continual,,voortdurend 3168,,,,,
scholen,3167,schools,,scholen 3167,,,,,
traceren,3165,trace,,traceren 3165,,,,,
praktijk,3165,practice,,praktijk 3165,,,,,
bewijsmateriaal,3164,evidence,,bewijsmateriaal 3164,,,,,
smeris,3164,esmeris,,smeris 3164,,,,,
seksueel,3164,sexual,,seksueel 3164,,,,,
klappen,3163,clap,,klappen 3163,,,,,
keken,3162,watch,,keken 3162,,,,,
verstaan,3161,understand,,verstaan 3161,,,,,
troon,3161,throne,,troon 3161,,,,,
elkaars,3161,each other's,,elkaars 3161,,,,,
verrassen,3160,to surprise,,verrassen 3160,,,,,
bedank,3160,thank,,bedank 3160,,,,,
kwijtgeraakt,3160,lost,,kwijtgeraakt 3160,,,,,
warren,3158,warren,,warren 3158,,,,,
liefst,3158,sweetest,,liefst 3158,,,,,
for,3157,for,,for 3157,,,,,
se,3157,se,,se 3157,,,,,
bevolking,3156,population,,bevolking 3156,,,,,
verbeteren,3155,improve,,verbeteren 3155,,,,,
trauma,3154,trauma,,trauma 3154,,,,,
elektrische,3152,electrical,,elektrische 3152,,,,,
cowboy,3152,cowboy,,cowboy 3152,,,,,
engelen,3151,angels,,engelen 3151,,,,,
stuart,3150,stuart,,stuart 3150,,,,,
bitch,3149,bitch,,bitch 3149,,,,,
salaris,3148,salary,,salaris 3148,,,,,
voortaan,3146,from now on,,voortaan 3146,,,,,
bruin,3146,brown,,bruin 3146,,,,,
emotionele,3146,emotional,,emotionele 3146,,,,,
blank,3144,White,,blank 3144,,,,,
lamp,3143,lamp,,lamp 3143,,,,,
district,3142,district,,district 3142,,,,,
vermoorde,3140,murdered,,vermoorde 3140,,,,,
arrest,3139,judgment,,arrest 3139,,,,,
bishop,3136,bishop,,bishop 3136,,,,,
elliot,3135,elliot,,elliot 3135,,,,,
stoer,3133,cool,,stoer 3133,,,,,
verklaar,3133,explain,,verklaar 3133,,,,,
banen,3132,courage,,banen 3132,,,,,
lente,3132,spring,,lente 3132,,,,,
palmer,3131,palmer,,palmer 3131,,,,,
geniaal,3131,genius,,geniaal 3131,,,,,
beëindigen,3131,to end,,beëindigen 3131,,,,,
achteraan,3131,at the back,,achteraan 3131,,,,,
dekken,3130,cover,,dekken 3130,,,,,
lake,3128,lake,,lake 3128,,,,,
onbeleefd,3128,impolite,,onbeleefd 3128,,,,,
bestand,3126,file,,bestand 3126,,,,,
machines,3126,machines,,machines 3126,,,,,
radar,3125,radar,,radar 3125,,,,,
anderson,3124,Anderson,,anderson 3124,,,,,
extreem,3124,extremely,,extreem 3124,,,,,
ingebroken,3122,broke into,,ingebroken 3122,,,,,
militair,3122,military,,militair 3122,,,,,
gebruikten,3122,used,,gebruikten 3122,,,,,
morgens,3122,morning,,morgens 3122,,,,,
getuigenis,3119,testimony,,getuigenis 3119,,,,,
bod,3119,bid,,bod 3119,,,,,
gebakken,3116,fried,,gebakken 3116,,,,,
stapel,3115,pile,,stapel 3115,,,,,
jen,3113,jen,,jen 3113,,,,,
misselijk,3113,nauseous,,misselijk 3113,,,,,
front,3112,front,,front 3112,,,,,
bingo,3112,bingo,,bingo 3112,,,,,
wolven,3112,wolves,,wolven 3112,,,,,
plaat,3111,plate,,plaat 3111,,,,,
rob,3111,Rob,,rob 3111,,,,,
paus,3111,Pope,,paus 3111,,,,,
overdag,3110,during the day,,overdag 3110,,,,,
sandy,3109,Sandy,,sandy 3109,,,,,
beschuldigen,3108,to blame,,beschuldigen 3108,,,,,
lex,3108,lex,,lex 3108,,,,,
getest,3103,tested,,getest 3103,,,,,
treffen,3102,strike,,treffen 3102,,,,,
succesvol,3102,successful,,succesvol 3102,,,,,
opening,3098,opening,,opening 3098,,,,,
terrorist,3098,terrorist,,terrorist 3098,,,,,
dale,3097,dale,,dale 3097,,,,,
heksen,3096,witch,,heksen 3096,,,,,
politiebureau,3095,police station,,politiebureau 3095,,,,,
beroven,3094,to rob,,beroven 3094,,,,,
schaal,3091,Scale,,schaal 3091,,,,,
reageerde,3089,responded,,reageerde 3089,,,,,
ontsnapte,3086,escaped,,ontsnapte 3086,,,,,
verschijnen,3086,to appear,,verschijnen 3086,,,,,
janet,3085,Janet,,janet 3085,,,,,
maart,3083,March,,maart 3083,,,,,
nicky,3081,nicky,,nicky 3081,,,,,
insecten,3080,insects,,insecten 3080,,,,,
schok,3078,shock,,schok 3078,,,,,
zeldzaam,3077,rare,,zeldzaam 3077,,,,,
sydney,3077,Sydney,,sydney 3077,,,,,
ford,3076,Ford,,ford 3076,,,,,
seattle,3075,seattle,,seattle 3075,,,,,
kritiek,3074,criticism,,kritiek 3074,,,,,
smeken,3073,to beg,,smeken 3073,,,,,
put,3073,well,,put 3073,,,,,
superman,3070,superman,,superman 3070,,,,,
ontbreekt,3070,is missing,,ontbreekt 3070,,,,,
vietnam,3068,Vietnam,,vietnam 3068,,,,,
bijeen,3068,together,,bijeen 3068,,,,,
besparen,3067,to spare,,besparen 3067,,,,,
naaien,3063,sew,,naaien 3063,,,,,
offer,3063,sacrifice,,offer 3063,,,,,
mia,3063,mia,,mia 3063,,,,,
naomi,3061,Naomi,,naomi 3061,,,,,
autopsie,3061,autopsy,,autopsie 3061,,,,,
manny,3058,manny,,manny 3058,,,,,
zowat,3058,just about,,zowat 3058,,,,,
sebastian,3058,Sebastian,,sebastian 3058,,,,,
eve,3057,eve,,eve 3057,,,,,
verse,3057,fresh,,verse 3057,,,,,
zwaartekracht,3056,gravity,,zwaartekracht 3056,,,,,
vanwaar,3055,from where,,vanwaar 3055,,,,,
stevie,3055,stevy,,stevie 3055,,,,,
helm,3053,helmet,,helm 3053,,,,,
jill,3052,Jill,,jill 3052,,,,,
gesneden,3051,cut,,gesneden 3051,,,,,
sue,3051,sue,,sue 3051,,,,,
regent,3051,is raining,,regent 3051,,,,,
verhoor,3048,question,,verhoor 3048,,,,,
riskant,3047,risky,,riskant 3047,,,,,
dieven,3046,thieves,,dieven 3046,,,,,
leerlingen,3045,students,,leerlingen 3045,,,,,
natalie,3044,natality,,natalie 3044,,,,,
